9,88,10,6,2,0,0,0,0,0,0,0,0,0,"Pamuksuz, Utku",BADM,352
2,31,24,25,11,5,2,2,0,0,0,0,0,0,"Haran, Vidya",BADM,353
12,23,12,2,1,1,0,0,0,0,0,0,0,0,"Kim, Sung W",BADM,356
3,15,31,11,7,0,0,0,0,0,0,0,0,0,"Michael, Steven C",BADM,367
2,9,4,4,0,0,2,2,2,0,0,0,0,0,"Kwon, Hyok-Jon D",BADM,374
1,10,12,14,9,5,1,0,0,0,0,0,0,0,"Ye, Han",BADM,374
12,32,13,9,6,2,4,0,1,0,0,0,1,0,"Venkateswaran, Venkatasub",BADM,375
0,16,6,5,6,2,1,1,0,0,1,0,0,0,"Xu, Yuqian",BADM,375
4,14,4,3,3,1,0,0,0,0,0,0,0,1,"Liang, Hongyan",BADM,375
0,16,4,4,5,0,0,0,0,0,0,0,0,0,"Venkateswaran, Venkatasub",BADM,377
0,13,10,8,11,3,2,3,4,0,0,0,1,0,"Scott, Nehemiah",BADM,378
0,68,8,10,5,2,1,0,0,0,0,0,0,0,"Martinez, Candace A",BADM,380
4,30,10,8,2,0,0,0,0,0,0,0,1,0,"Yao, Kun",BADM,381
21,19,7,1,0,0,0,0,0,0,0,0,0,1,"Wright, Margaret",BADM,403
3,9,10,1,4,1,0,0,0,0,1,0,2,0,"Michael, Steven C",BADM,446
0,18,11,7,4,0,0,0,0,0,0,0,0,0,"Ao, Jiayue",BADM,449
8,55,11,4,2,1,0,0,0,0,0,0,0,0,"Schijven, Mario P",BADM,449
5,28,3,4,0,0,0,0,0,0,0,0,0,0,"Lee, Hyeonsuh",BADM,449
5,22,8,2,0,3,0,0,0,0,0,0,0,0,"Herbolzheimer, Eva Christ",BADM,449
2,37,32,20,16,8,2,1,0,0,0,0,0,0,"Kim, June-Young",BADM,449
25,47,5,2,1,0,0,0,0,0,0,0,0,0,"Oh, Nahyun",BADM,449
24,10,0,0,0,0,0,0,0,0,0,1,0,0,"Ivanov, Anton",BADM,453
39,16,4,1,1,0,0,0,0,0,0,0,0,0,"Liang, Hongyan",BADM,460
0,27,23,24,24,11,0,0,0,0,0,0,0,0,"Kraatz, Matthew S",BADM,508
48,161,127,104,77,32,14,17,6,2,2,0,10,8,"Loewenstein, Jeffrey",BADM,508
65,329,155,79,39,20,17,5,2,2,1,0,20,0,"Bednar, Michael K",BADM,509
0,21,10,4,4,1,0,0,0,0,0,0,0,0,"Khessina, Olga",BADM,509
4,24,35,12,3,3,0,1,2,0,0,0,0,0,"Love, E G",BADM,514
283,304,92,47,29,14,7,1,0,0,1,1,11,2,"Noel, Hayden N",BADM,520
5,6,4,3,2,2,2,0,0,0,0,1,2,0,"Gill, Shahbaz",BADM,520
4,33,17,20,3,1,0,0,0,0,1,0,0,0,"Mehta, Ravi P",BADM,525
0,51,0,0,1,0,0,0,0,0,0,0,0,0,"Kurtz, Jeffrey M",BADM,540
1,6,8,6,12,0,0,0,0,0,0,0,0,0,"Mahoney, Joseph T",BADM,544
0,3,6,10,13,2,6,1,0,3,0,0,0,0,"Sachdev, Vishal",BADM,554
2,37,0,0,2,0,0,0,0,0,0,0,0,0,"Shaw, Michael J",BADM,559
15,13,6,0,1,0,0,0,0,0,0,0,0,0,"Ivanov, Anton",BADM,562
1,5,10,6,3,0,0,0,0,0,0,0,0,0,"Seshadri, Sridhar",BADM,566
2,88,10,5,2,0,0,0,0,0,0,0,0,0,"Cockrell, Adam L",BADM,567
86,215,88,88,94,20,24,22,11,0,2,0,14,2,"Palekar, Udatta S",BADM,567
0,14,6,6,1,3,0,0,0,0,0,0,0,0,"Xu, Yuqian",BADM,567
0,7,5,8,1,0,0,0,0,0,0,0,0,0,"Wang, Yixin",BADM,567
4,12,11,16,5,3,0,0,0,0,0,0,0,0,"Kwon, Hyok-Jon D",BADM,572
59,237,143,73,119,55,34,20,3,0,9,0,18,2,"Taghaboni-Dutta, Fataneh",BADM,572
11,23,14,2,2,0,0,0,0,0,0,0,0,0,"Kim, Sung W",BADM,576
3,29,2,2,0,0,0,0,0,0,0,0,0,0,"Yao, Kun",BADM,582
0,17,3,0,0,0,1,0,0,0,1,0,0,0,"Martinez, Candace A",BADM,583
26,12,4,2,2,0,0,0,0,0,0,0,0,0,"Girndt-Clougher, Tina",BADM,586
0,23,10,4,2,3,0,0,0,0,0,0,0,0,"Graebner, Melissa E",BADM,590
0,41,3,0,1,0,0,0,0,0,0,0,0,0,"Noonan, James R",BADM,590
4,19,13,6,5,0,0,0,0,0,0,0,0,0,"Noel, Hayden N",BADM,593
72,7,3,0,2,0,0,0,0,0,0,0,0,0,"Golecki, Holly M",BIOE,100
0,48,2,0,3,1,0,1,0,0,0,0,2,0,"Jensen, Karin J",BIOE,120
3,24,32,10,13,2,0,0,0,0,0,0,0,0,"Amos, Jennifer",BIOE,201
3,8,6,6,3,6,0,0,1,0,0,0,1,0,"Jensen, Karin J",BIOE,202
3,24,0,5,22,0,12,12,0,2,3,0,0,0,"Sirk, Shannon",BIOE,206
1,28,0,6,17,0,2,2,0,0,2,0,0,0,"Sutton, Brad",BIOE,302
6,22,6,5,5,3,0,1,0,0,0,0,0,0,"Dobrucki, Wawrzyniec",BIOE,414
3,34,15,2,1,0,0,0,0,0,0,0,0,0,"Golecki, Holly M",BIOE,435
5,25,34,12,7,3,1,2,0,0,0,0,0,0,"Underhill, Gregory H",BIOE,476
2,13,6,4,0,0,0,0,0,0,0,0,0,0,"Lam, Fan",BIOE,504
11,5,3,2,3,2,0,0,0,0,0,0,0,0,"Maslov, Sergei",BIOE,505
3,6,7,7,2,1,0,0,1,0,0,0,0,0,"Chhajed, Dilip",BIOE,573
0,15,1,8,0,1,0,0,0,0,0,0,0,0,"Dobrucki, Wawrzyniec",BIOE,575
0,6,6,4,3,2,0,0,0,0,0,0,0,0,"Roche, Daniel",BTW,250
4,18,11,7,7,1,1,0,0,0,0,0,0,0,"Hapke, Gail L",BTW,250
0,25,20,10,11,4,0,0,0,0,0,0,1,0,"Kelly, Daniel",BTW,250
0,6,3,6,5,2,0,1,0,0,0,0,0,0,"Moss, Andrew P",BTW,250
0,23,10,4,6,3,1,0,0,0,0,0,0,0,"McVicker, Zachariah P",BTW,250
0,9,31,19,6,3,0,1,0,0,0,0,0,0,"McGuire, Lee",BTW,250
0,21,7,7,10,2,0,0,0,0,0,0,1,0,"Hudek, Barry A",BTW,250
0,7,6,3,3,1,0,1,0,0,0,0,0,0,"Ricketts, Scott",BTW,250
0,2,10,5,4,0,0,1,0,0,0,0,0,0,"Gilmore, Shawn P",BTW,250
4,7,4,0,2,0,1,2,0,0,0,0,1,0,"Nafziger, Jason R",BTW,250
0,7,8,2,1,1,1,1,0,0,0,0,2,0,"Robb, Anna E",BTW,250
0,10,21,6,3,2,1,0,2,0,0,0,0,0,"Grohens, Joseph",BTW,261
0,14,2,1,3,0,1,1,1,0,0,0,0,0,"Hechler, William D",BTW,261
16,482,72,36,24,5,3,5,0,0,1,1,1,1,"DeBrock, Lawrence M",BUS,101
18,6,2,2,0,0,0,0,0,0,0,0,0,0,"Lewis, Leslie C",BUS,199
1,43,36,13,7,2,0,0,0,0,0,0,0,0,"Dahl, James G",BUS,201
0,48,5,1,0,1,0,0,0,0,0,0,0,0,"Luckman, Elizabeth",BUS,201
22,27,5,1,0,0,0,0,0,0,0,0,0,0,"Warnick, Emerson T",BUS,201
6,48,56,42,20,5,1,1,0,0,0,0,1,0,"LaFave, James M",CEE,195
37,11,20,15,11,5,7,4,2,2,1,1,6,0,"Meidani, Hadi",CEE,201
9,14,10,10,13,8,4,3,0,1,0,0,0,0,"Zhao, Lei",CEE,202
1,4,14,16,18,14,6,7,4,2,2,0,1,0,"Popovics, John S",CEE,300
2,18,5,4,21,8,3,7,2,2,1,1,0,0,"Tutumluer, Erol",CEE,310
3,72,25,17,8,3,5,1,0,0,0,0,0,0,"Ignacio, Ernest-John D",CEE,320
1,42,35,26,9,1,1,0,0,0,0,0,1,0,"Nguyen, Thanh H",CEE,330
1,23,13,12,11,4,3,0,1,0,0,0,0,0,"Stillwell, Ashlynn S",CEE,340
3,18,11,3,7,3,2,0,0,0,1,0,0,0,"Konar, Megan",CEE,350
12,23,7,21,19,3,4,2,0,0,0,0,1,0,"Yan, Jinhui",CEE,360
2,10,5,5,13,6,7,14,2,7,4,2,2,0,"Baser, Tugce",CEE,380
0,10,15,6,2,0,0,2,0,0,0,0,0,0,"Roesler, Jeffery R",CEE,398
3,16,10,3,2,2,0,0,0,0,0,0,0,0,"Ruppert, Conrad J",CEE,412
5,36,21,19,10,8,1,2,2,0,0,0,1,0,"El-Rayes, Khaled A",CEE,421
4,18,20,20,20,6,0,2,0,0,0,0,1,1,"El-Gohary, Nora",CEE,422
9,5,10,8,4,1,0,1,1,0,0,0,0,0,"Tinoco Lopez, Rafael Omar",CEE,432
10,14,3,6,11,4,2,3,0,0,0,0,1,0,"Cai, Ximing",CEE,434
8,5,10,6,4,1,1,0,0,1,0,0,1,0,"Cusick, Roland",CEE,437
1,13,5,5,1,1,0,1,0,0,0,0,0,0,"Espinosa Marzal, Rosa M",CEE,442
5,12,7,5,0,0,0,0,0,0,0,0,1,1,"Kumar, Praveen",CEE,450
0,9,1,2,6,4,0,0,0,0,0,0,0,0,"Valocchi, Albert J",CEE,457
7,14,0,0,0,0,0,1,0,0,0,0,0,0,"Schmidt, Arthur R",CEE,458
0,32,12,10,11,5,1,1,0,0,0,0,1,0,"Elbanna, Ahmed",CEE,460
4,18,9,10,10,7,0,2,0,0,0,0,0,0,"Gurfinkel, German",CEE,461
0,15,14,9,4,2,0,0,0,1,2,0,0,0,"Andrawes, Bassem O",CEE,463
2,7,0,5,4,0,1,2,3,3,1,0,1,0,"Duarte, Carlos A",CEE,470
1,4,6,16,15,4,4,0,4,0,1,0,0,0,"Lopez-Pamies, Oscar",CEE,471
9,14,13,8,3,4,1,1,0,0,0,0,0,0,"Spencer, B F",CEE,472
3,5,4,5,6,2,0,3,4,0,4,0,7,1,"Gardoni, Paolo",CEE,491
5,20,8,4,1,0,0,0,0,0,0,0,0,0,"Guest, Jeremy S",CEE,493
0,40,9,4,2,1,1,0,0,0,0,0,0,0,"Young, Brent D",CEE,498
2,11,5,9,2,1,3,2,0,0,0,0,0,0,"Ouyang, Yanfeng",CEE,512
0,25,12,4,0,2,0,0,0,0,0,0,0,0,"Stark, Timothy D",CEE,524
2,16,3,2,1,0,0,1,0,0,0,0,0,0,"Konar, Megan",CEE,598
2,24,4,5,17,7,4,37,5,0,2,0,2,1,"Higdon, Jonathan J",CHBE,221
0,5,2,3,12,5,1,20,3,0,1,0,1,0,"Rogers, Simon",CHBE,221
0,2,17,11,6,12,10,17,5,2,3,0,3,0,"Hammack, William S",CHBE,321
0,13,8,9,10,8,12,4,9,3,2,1,1,0,"Harley, Brendan A",CHBE,421
3,6,6,3,6,5,0,6,3,0,0,0,0,0,"Su, Xiao",CHBE,422
3,5,8,8,15,4,9,4,5,1,0,2,0,0,"Peters, Baron G",CHBE,424
7,40,14,2,2,0,0,0,0,0,0,0,0,0,"Mitrovski, Svetlana",CHBE,430
12,23,17,7,15,3,0,0,0,0,0,0,0,0,"Floess, Joachim",CHBE,431
1,11,17,15,14,7,3,3,3,0,0,0,0,0,"Shukla, Diwakar",CHBE,440
1,12,2,2,13,3,3,4,0,0,0,0,0,0,"Kraft, Mary L",CHBE,471
7,20,12,10,1,0,0,0,0,0,0,0,0,0,"Kong, Hyun Joon",CHBE,476
5,18,7,1,1,0,0,0,0,0,0,0,0,0,"Rao, Christopher V",CHBE,494
2,6,0,2,4,1,1,2,1,0,1,0,1,0,"Mitrovski, Svetlana",CHBE,494
1,10,2,0,8,2,0,0,0,0,0,0,0,0,"Higdon, Jonathan J",CHBE,521
9,67,22,53,69,42,42,46,17,16,11,11,23,1,"McCarren, Elise M",CHEM,101
9,74,41,60,88,70,54,58,33,25,14,16,41,4,"Leveritt, John M",CHEM,101
9,36,25,61,60,45,96,56,31,16,13,9,10,5,"Gunasekera, Mutha Merenna",CHEM,102
9,41,25,44,68,60,64,64,46,17,28,12,16,4,"Hummel, Thomas J",CHEM,102
4,16,13,30,36,31,25,32,23,8,13,8,5,1,"Andino Martinez, Jose G",CHEM,102
2,53,26,60,71,27,63,48,59,24,5,13,18,1,"Huang, Tina H",CHEM,102
393,578,278,145,122,50,40,32,15,9,8,4,25,1,"Ray, Christian R",CHEM,103
17,22,20,42,59,42,47,66,44,9,15,7,10,3,"Ray, Christian R",CHEM,104
10,17,10,13,12,15,21,14,18,25,14,16,13,3,"Marville, Kelly",CHEM,104
45,315,101,78,47,30,4,9,6,3,4,1,9,1,"Marville, Kelly",CHEM,105
62,336,22,6,5,2,0,3,0,0,1,0,5,1,"McCarren, Elise M",CHEM,199
6,20,18,25,12,25,13,13,16,8,8,8,9,3,"Decoste, Donald J",CHEM,202
0,29,32,17,39,32,12,9,2,3,3,3,5,0,"Andino Martinez, Jose G",CHEM,203
7,63,19,10,15,3,7,3,2,2,0,1,1,1,"Shen, Mei",CHEM,222
7,28,0,15,25,0,7,4,0,0,3,0,2,0,"Olson, Dean",CHEM,223
10,74,40,34,85,35,30,72,24,26,24,9,17,8,"Axelson, Jordan C",CHEM,232
7,19,4,10,17,1,1,9,2,2,2,1,1,1,"Zavala, Jose",CHEM,232
23,118,121,63,87,28,12,8,2,2,1,0,1,1,"Kell, David A",CHEM,233
1,47,12,11,33,5,3,28,9,0,5,0,11,1,"Zimmerman, Steven C",CHEM,236
3,25,22,10,24,20,16,17,9,1,2,2,4,0,"White, M C",CHEM,237
3,11,4,4,11,3,5,4,6,0,2,0,3,1,"Gewirth, Andrew A",CHEM,312
2,35,0,4,30,0,3,17,1,0,1,0,2,0,"Leckband, Deborah E",CHEM,315
8,11,9,9,20,11,16,3,9,9,8,3,8,0,"Koerner, Michael",CHEM,332
3,19,24,13,17,18,15,11,17,6,2,2,0,0,"Han, Hee Sun",CHEM,420
2,11,22,11,6,7,1,0,0,1,0,0,1,0,"Rienstra, Chad",CHEM,440
5,12,16,19,13,10,4,3,5,0,2,0,6,3,"Tajkhorshid, Emad",CHEM,440
11,38,20,6,5,0,0,1,0,0,0,0,0,1,"Hirata, So",CHEM,442
5,4,5,3,2,7,4,3,3,3,2,2,3,0,"van der Veen, Renske",CHEM,442
1,12,5,5,8,0,0,0,0,0,0,0,0,0,"Girolami, Gregory S",CHEM,483
1,1,8,9,3,1,0,0,1,0,0,0,0,0,"Olshansky, Lisa",CHEM,512
2,16,6,4,15,3,0,0,0,0,0,0,0,0,"van der Donk, Wilfred A",CHEM,532
0,4,5,6,11,3,0,0,0,0,0,0,0,0,"Sarlah, David",CHEM,534
0,7,11,11,9,2,0,0,0,0,0,0,0,0,"Mehta, Angad P",CHEM,570
0,22,0,6,10,0,0,0,0,0,0,0,0,0,"Murphy, Catherine J",CHEM,584
91,33,11,11,5,2,2,0,1,1,2,0,3,0,"Jones, Alicia R",CHLH,100
40,117,57,36,32,12,2,5,2,2,1,3,5,0,"Trask, Jeffrey T",CHLH,100
18,25,21,15,14,12,5,3,3,1,0,0,3,0,"Khamzina, Madina",CHLH,101
15,42,31,27,18,9,5,6,4,3,2,0,5,1,"Yarnot, Rebecca K",CHLH,101
52,67,0,1,12,0,0,2,0,0,4,0,2,0,"Cosat, Christopher A",CHLH,125
9,9,3,1,0,1,1,0,0,0,0,0,0,0,"Kolisetty, Jaya L",CHLH,199
0,37,0,0,19,0,0,9,0,0,0,0,1,0,"Gobin, Robyn L",CHLH,200
8,31,41,21,10,2,1,0,0,0,0,0,0,0,"Klonoff-Cohen, Hillary",CHLH,201
24,296,157,104,184,66,34,46,17,8,17,3,41,0,"Rinaldi-Miles, Anna I",CHLH,206
5,33,25,15,14,12,7,0,2,1,0,0,2,0,"Pellum, Danielle M",CHLH,210
0,28,0,0,9,0,0,1,0,0,1,0,1,0,"Santens, Ryan L",CHLH,243
15,10,5,3,2,7,0,2,0,0,0,0,0,1,"Wenckus, Julia M",CHLH,243
637,226,86,49,33,26,9,11,5,2,2,2,15,2,"Kersh, Renique",CHLH,243
3,1,6,4,7,3,2,6,1,2,0,1,0,1,"Parab, Kaustubh V",CHLH,244
22,29,15,10,10,2,2,6,0,0,0,0,3,0,"Kumar, Julie A",CHLH,250
31,109,31,12,18,6,6,8,4,0,3,1,4,0,"Mamaril, Cezar Brian C",CHLH,260
111,109,121,68,53,40,20,18,12,11,7,7,42,6,"Darfour-Oduro, Sandra A",CHLH,274
24,38,16,15,16,6,7,4,1,1,1,2,7,0,"Adamson, Brynn C",CHLH,304
0,79,0,0,6,0,0,2,0,0,3,0,0,0,"Adamson, Brynn C",CHLH,380
0,28,0,0,3,0,0,1,0,0,0,0,0,0,"Schwingel, Andiara",CHLH,404
20,51,14,13,7,0,2,4,0,2,0,0,0,1,"Kaplan, Justine",CHLH,410
8,8,4,6,1,1,0,0,0,0,0,1,2,0,"Schwingel, Andiara",CHLH,415
10,21,15,14,12,6,5,9,3,1,2,0,1,0,"Kang, Hyojung",CHLH,421
50,4,1,0,4,2,0,0,0,0,1,0,1,0,"Mamaril, Cezar Brian C",CHLH,455
10,20,21,5,6,7,3,3,2,1,1,0,0,0,"Seraphin, Tammy J",CHLH,456
19,13,21,9,3,5,0,3,0,0,0,0,0,0,"Hale, Timothy",CHLH,457
3,12,15,10,14,5,5,3,1,1,1,0,2,2,"Sullivan, Luke",CHLH,458
5,6,5,2,2,1,1,0,0,0,0,0,0,0,"Singleton, Chelsea R",CHLH,572
0,30,1,0,1,0,0,0,0,0,0,0,0,0,"Murphy, Christopher",CHP,199
0,44,4,0,2,0,0,0,0,0,0,0,1,1,"Lindgren, Robb W",CI,210
0,14,2,0,3,0,1,0,1,0,0,0,0,0,"Mann, Jay A",CI,403
0,35,19,8,10,1,0,0,0,0,0,0,0,0,"Dean, Sheila R",CI,405
0,15,4,1,0,0,0,1,0,0,0,0,0,0,"Lyons, Mary E",CI,406
0,18,5,1,0,0,0,0,0,0,0,0,0,0,"Burdick, Lynn S",CI,406
0,19,3,0,0,0,0,1,0,0,0,0,0,0,"Dornfeld, Catherine L",CI,406
0,11,7,3,3,1,0,2,0,0,0,0,1,0,"Dean, Sheila R",CI,410
15,10,1,0,1,1,0,0,0,0,0,0,0,0,"Gonzalez, Monica",CI,415
20,2,1,0,1,0,0,0,0,0,1,0,0,0,"Elassi, Amal M",CI,415
0,11,10,3,2,1,0,0,0,0,0,0,0,0,"Thompson, Bradley L",CI,430
1,4,10,3,3,1,0,0,0,0,0,0,0,0,"Alameh, Sahar K",CI,430
0,8,7,2,4,2,0,0,1,0,1,0,0,0,"Poetzel, Adam R",CI,430
0,12,6,2,0,0,0,0,0,1,0,0,0,0,"Mathayas, Nitasha",CI,450
0,8,8,3,3,1,0,0,0,0,0,0,0,0,"Dean, Sheila R",CI,450
5,9,2,0,1,1,2,1,0,0,0,0,0,0,"Cordoba, Tanya E",CI,452
0,19,4,1,0,0,0,0,0,0,0,0,0,0,"Lewis, Alisha L",CI,452
0,41,7,2,3,1,1,0,0,0,0,0,0,0,"Moller, Karla J",CI,467
0,11,11,1,3,0,0,1,0,0,0,0,0,0,"MacGregor, Nancy A",CI,467
0,19,7,4,1,1,0,0,0,0,0,0,0,0,"MacGregor, Nancy A",CI,471
0,6,9,5,4,0,1,1,1,0,0,0,0,0,"MacGregor, Nancy A",CI,476
0,15,3,2,0,0,0,0,1,0,0,0,0,0,"James, Carrie L",CI,476
0,21,3,0,1,1,0,0,0,0,0,0,0,0,"Shehab, Saadeddine",CI,541
0,43,1,0,1,1,1,0,1,0,0,0,0,0,"Paquette, Luc",CI,550
157,31,25,9,10,14,6,3,6,2,2,0,12,0,"Goebel, Clarissa A",CLCV,102
0,25,3,6,22,0,3,11,1,0,2,2,1,0,"Solomon, Jon",CLCV,111
0,35,23,14,15,10,4,6,4,0,3,0,1,0,"Bosak-Schroeder, Clara R",CLCV,114
0,47,5,6,24,3,0,3,0,0,0,0,2,1,"McLean, Daniel R",CLCV,115
2,35,1,4,11,1,2,4,0,0,0,1,0,0,"Starr, Emma J",CLCV,115
1,15,1,3,6,0,0,0,0,1,1,0,0,0,"Smith, Allen",CLCV,115
11,55,2,5,22,2,2,13,0,1,2,3,0,0,"Scheele, Genevieve V",CLCV,115
1,37,1,2,16,0,0,1,0,0,0,0,2,0,"Karnes, Victoria A",CLCV,115
2,34,6,3,11,1,0,1,0,0,0,0,0,0,"Goebel, Clarissa A",CLCV,115
1,33,5,3,11,0,0,7,0,0,0,0,1,1,"McQueen, Kelli A",CLCV,115
0,17,1,2,5,0,0,4,0,0,0,1,1,0,"Cornell, Megan E",CLCV,115
0,29,7,2,2,1,0,0,0,0,1,0,1,0,"Hadjipolycarpou, Maria",CLCV,120
1,12,1,2,5,1,2,1,0,0,0,0,3,0,"Kaufman, Brett S",CLCV,131
3,6,3,2,5,2,0,1,0,0,0,0,2,0,"Traill, Ariana",CLCV,222
17,11,0,1,2,0,0,0,0,0,0,0,1,0,"Redding, Austin L",CLCV,224
1,54,0,1,6,0,0,1,0,0,0,0,0,0,"Merkley, Kyle G",CLCV,224
29,25,0,0,3,0,1,0,0,0,0,0,0,0,"Weed, Ashley K",CLCV,224
11,24,9,3,9,1,2,1,1,0,0,0,2,0,"Kaufman, Brett S",CLCV,231
0,13,7,5,12,8,3,1,2,0,1,0,1,0,"Williams, Craig A",CLCV,240
2,8,7,6,8,2,5,1,3,0,0,0,1,0,"Gregory, Rachael E",CMN,101
2,7,13,10,4,8,1,0,0,2,0,1,0,0,"Storie, Matthew A",CMN,101
21,14,3,2,0,2,0,0,0,3,0,0,1,0,"Okegbe, Samantha I",CMN,101
1,4,5,3,3,2,1,2,0,0,0,1,2,0,"Merkel, Melissa A",CMN,101
0,4,4,2,5,1,0,1,4,0,0,0,1,0,"Bunch, Caroline M",CMN,101
5,17,8,7,3,3,1,2,0,0,0,0,1,0,"Sevilla, Melinda R",CMN,101
0,18,13,6,8,1,0,0,0,0,0,0,2,1,"Gailey, Benjamin J",CMN,101
4,11,9,11,6,0,1,2,1,0,0,0,2,0,"Macswain, Chandler J",CMN,101
1,11,10,6,7,3,3,4,1,0,0,0,1,0,"Troche, Graciela",CMN,101
4,17,6,6,3,3,1,1,0,1,1,0,2,0,"Bunsold, Katherine",CMN,101
2,16,7,5,3,3,1,3,0,0,1,1,1,0,"Johnson, Lauren P",CMN,101
3,17,14,2,6,2,0,1,0,0,0,0,1,1,"Marino, Michael P",CMN,101
3,8,1,4,5,1,0,1,0,0,0,0,0,0,"Taylor, Emma M",CMN,101
3,6,15,3,5,5,2,1,0,0,2,0,3,1,"Scarborough, Amber D",CMN,101
16,17,5,1,1,2,1,1,1,0,0,1,1,1,"Kriss, Lauren A",CMN,101
5,5,3,1,1,1,1,1,2,0,0,0,2,0,"Farnworth, Megan J",CMN,101
9,16,6,0,5,3,2,3,1,1,0,0,0,0,"Makos, Shana M",CMN,101
1,14,10,8,7,3,2,0,0,0,0,0,1,0,"Pool, Kirsten",CMN,101
5,8,1,3,3,0,1,0,0,0,0,0,1,0,"Izaguirre, Jose G",CMN,101
0,19,2,2,0,0,0,0,0,0,0,0,1,0,"Costello, Thomas J",CMN,101
3,15,11,9,11,6,4,3,0,1,0,0,3,0,"Hannan, Shawn",CMN,101
6,9,1,1,2,2,1,0,0,0,0,0,1,0,"Fields, Victoria T",CMN,101
9,16,12,3,6,0,0,1,0,0,0,0,1,0,"Bencivenga, Sarah V",CMN,101
20,13,7,1,3,0,1,0,0,0,0,2,1,0,"Vernon, Allison M",CMN,101
1,4,5,4,4,1,2,0,1,0,1,0,0,0,"Bishop, Nathaniel E",CMN,101
35,50,21,19,35,18,11,17,17,6,2,3,8,0,"Quick, Brian L",CMN,102
0,17,0,0,1,1,0,1,1,0,0,0,0,0,"Tscholl, Gabriela",CMN,111
3,12,2,1,2,1,0,0,0,0,0,0,0,0,"Campbell, Dominique N",CMN,111
0,14,1,2,1,1,0,0,2,0,0,0,0,0,"Harrison, Kimberlyn R",CMN,111
0,12,3,3,1,1,1,1,0,0,0,0,0,0,"Caban, Sarah",CMN,111
0,18,2,0,1,0,0,0,0,0,0,0,1,0,"Giorgio, Grace A",CMN,111
0,16,1,1,1,1,1,0,1,0,0,0,0,0,"Axtman-Barker, Pamela A",CMN,111
0,25,12,0,3,3,0,0,0,0,0,0,0,0,"Rodriguez, Emily M",CMN,111
0,26,11,1,2,1,0,0,1,0,0,0,1,0,"Golding, Wallace S",CMN,111
3,10,3,5,6,1,4,1,3,3,1,4,3,1,"Michael, Melanie",CMN,211
0,11,10,2,0,0,0,0,0,0,0,0,0,0,"Costello, Thomas J",CMN,211
8,22,8,3,11,3,1,1,0,0,0,0,0,0,"Workman, Hallie M",CMN,212
10,24,13,6,4,0,1,0,0,0,1,0,0,0,"Ruge-Jones, Luisa",CMN,213
0,12,5,1,1,2,0,1,1,0,0,1,0,0,"Ditewig-Morris, Kathleen",CMN,215
0,10,4,1,4,1,0,0,1,0,0,0,0,0,"Reckard, Bryan R",CMN,220
11,37,30,28,30,14,20,14,10,7,5,4,18,1,"Knobloch, Leanne",CMN,230
0,15,6,7,8,3,2,5,1,0,3,0,3,0,"Wilson, Samuel R",CMN,232
0,14,7,1,1,1,0,2,0,0,0,0,0,0,"Koven, Michele E",CMN,232
40,8,1,0,3,1,2,0,0,0,0,0,2,0,"Huff, Billy",CMN,250
0,10,4,1,3,2,0,0,6,1,0,0,1,0,"Izaguirre, Jose G",CMN,250
1,7,14,7,10,8,2,4,5,0,1,0,0,0,"Bell, Sarah I",CMN,260
0,6,14,4,8,8,4,8,2,1,1,0,1,0,"Pulido, Manuel D",CMN,260
5,7,13,6,6,11,3,3,0,0,1,1,1,2,"McChesney, Robert W",CMN,275
8,15,5,16,5,8,5,5,2,3,4,2,3,2,"Dixon, Travis L",CMN,277
0,11,3,5,1,1,2,0,0,0,0,0,1,0,"Jackson, Sally A",CMN,280
0,7,8,7,3,2,5,1,1,0,1,0,0,0,"Barley, William",CMN,312
0,14,7,7,43,10,8,16,7,5,7,2,8,0,"Murphy, John M",CMN,321
5,25,9,2,5,1,0,1,0,0,0,0,0,0,"Huff, Billy",CMN,323
7,21,11,12,5,1,3,0,0,0,0,0,0,0,"Ramey, Mary E",CMN,336
7,14,13,6,7,4,0,1,2,0,0,0,1,1,"Bacon, Eli T",CMN,340
0,4,4,3,6,5,1,4,3,2,1,0,1,0,"Bigsby, Elisabeth",CMN,345
0,19,11,0,1,0,0,0,0,0,0,0,0,0,"Gailey, Benjamin J",CMN,361
10,78,11,11,51,3,4,19,1,4,6,0,6,1,"Ramey, Mary E",CMN,368
1,19,16,19,14,16,3,3,3,1,0,0,0,1,"Stole, Inger L",CMN,377
0,16,3,2,0,0,0,1,0,0,0,0,1,0,"Costello, Thomas J",CMN,396
1,4,3,6,9,2,5,6,8,3,6,3,4,0,"Wright-Dixon, Trina J",CMN,396
0,10,7,5,3,2,2,1,0,1,0,0,2,0,"Finnegan, Cara A",CMN,396
0,6,2,5,3,0,1,3,1,1,1,1,2,0,"Jackson, Sally A",CMN,396
0,6,4,3,1,3,0,4,0,0,1,1,2,0,"Lammers, John C",CMN,412
2,11,4,3,4,1,1,2,0,1,0,0,1,0,"Dixon, Travis L",CMN,429
0,13,5,2,3,3,2,3,0,0,0,0,0,1,"Thompson, Charee M",CMN,462
1,11,3,2,3,3,0,2,1,0,5,1,0,0,"Lammers, John C",CMN,463
0,8,9,1,4,4,2,1,2,0,0,0,0,1,"Bigman-Galimore, Cabral A",CMN,464
1,10,10,4,4,0,0,1,0,0,0,0,0,0,"Quick, Brian L",CMN,465
9,10,2,0,2,0,0,0,0,0,0,1,1,0,"Guntzviller, Lisa",CMN,595
