2019,Anthro in a Changing World,Fall,217,3.19082949308756,103,ANTH,"Martin, Jeffrey T","Presents the fundamental areas of anthropological analysis through a series of comparative cases that emphasize social and cultural relations in global contexts. Directs attention to the anthropological history of global empires and colonial states, their cultural exchanges, and contemporary studies of culture, society, and globalization.",3 hours.
2019,Talking Culture,Fall,43,3.72860465116279,104,ANTH,"Kramer, Elise A","Introduction to linguistic anthropology, focusing on the role of language in the creation and maintenance of society and culture and on a person's concept of self within that culture. Demonstrates how language use within a community can serve as the foundation for the analysis of cultural practices. Same as LING 104.",3 hours.
2019,World Archaeology,Fall,40,3.55925,105,ANTH,"Fennell, Christopher","Using archaeological data, traces our prehistoric heritage and the processes which led to the evolution of agriculture, settled villages, and civilization in many areas of the world. Lectures range from the earliest Homo sapiens to Sumeria, Egypt, Mexico, Peru, and the United States.",3 hours.
2019,Biology of Human Behavior,Fall,961,3.40668054110302,143,ANTH,"Jelinek, Petra","Critical consideration of data and information bearing on current controversies and ideas concerning selected aspects of human behavior. Topics to be discussed include communication; social organization; and parental, sexual, and aggressive behavior. Same as HDFS 143.",3 hours.
2019,The Archaeology of Death,Fall,267,3.187265917603,180,ANTH,"Silverman, Helaine I","Cross-cultural introduction to the celebration of death across time and space. Examines the anthropological and archaeological literature on death, particularly in terms of death ritual and burial practices. Students study popular films on death in different cultures.",3 hours.
2019,Forensic Science,Fall,757,3.57811096433289,246,ANTH,"Hughes, Cris E","History and theory underlying methods used in forensic science. Topics include the courtroom, the units of a crime laboratory, methods of securing and investigating a crime scene, and the analysis of evidence collected from a crime scene such as blood, fibers, hair and fingerprints.",4 hours.
2019,Images of the Other,Fall,49,3.20448979591837,268,ANTH,"Dominguez, Virginia R","Do all peoples view neighboring or distant populations as radically different ""Others,"" or can humans create mutual images based on a notion of shared humanity? Course compares and analyzes the range of images of ethnic, ""racial,"" gender, class, and bodily differences that have been enacted historically and cross-culturally in both Western and non-Western populations. Prerequisite: A previous course in history and/or one of the social sciences suggested.",3 hours.
2019,The Culture of Nature,Fall,29,3.54137931034483,375,ANTH,"Desmond, Jane","Examines how the natural and the cultural are mutually-constitutive concepts, and investigates contemporary and historical constructions of notions of a natural world. We will see how these concepts have varied over time and among different social groups, with a special emphasis on the contemporary United States. Topics will include the idea of landscape and of nature as a resource to be used, appreciated, represented, controlled, or enjoyed. In addition, the course will feature a special unit on sustainability, and one devoted to analyzing our relationships to animals. Prerequisite: At least one anthropology course or a course in another social science.",3 hours.
2019,Human Genetics,Fall,23,3.66739130434783,441,ANTH,"Yarlagadda, Karthik",Principles of human genetics, anthropological aspects of race and race formation
2019,Senior Capstone Seminar,Fall,24,3.66666666666667,498,ANTH,"Farnell, Brenda M","A guided independent research seminar for Anthropology majors normally taken during the Fall of the senior year. Students may select to conduct significant and original research in any of the four sub-fields of anthropology or combine interdisciplinary interests. Working closely with the course instructors and with additional guidance from a chosen anthropology faculty advisor, student will develop a research topic of their choice, identify significant research questions, before collecting and analyzing their field data. 3 undergraduate hours. No graduate credit.",3 hours.
2019,Lang&Culture of Arab World,Fall,24,3.62541666666667,150,ARAB,"Saadah, Eman","Interdisciplinary overview of the major aspects of the contemporary Arab culture. Based on scholarly research, textual resources, media, and literature from both the Arab World and elsewhere, examines the Arab people's historical background; language varieties; literary traditions; and representative social institutions. Same as SAME 150.",3 hours.
2019,Concepts & Theories Arch Dsgn,Fall,165,3.25309090909091,171,ARCH,"Dearborn, Lynne M","This course introduces basic theories of architecture. It creates awareness of design concepts. Course content is arranged in three topical areas: Architecture and People, Architecture and Place, and Making Architecture. Each topical area addresses roles of designers and architects in contemporary and historical perspectives.",3 hours.
2019,Intro Hist of World Arch,Fall,113,2.83796460176991,210,ARCH,"Grossman, Heather E","An introduction to the history of World Architecture, Urbanism, and the built environment from pre-history to the present; in addition to examining the formal properties of global architecture, this course explores buildings and cities in their cultural, social, political, and religious contexts. Prerequisite: Sophomore standing or consent of instructor.",3 hours.
2019,Anatomy of Buildings,Fall,112,3.35714285714286,231,ARCH,"Deutsch, Randall","A holistic approach to the introduction of architectural technology. Enabling students to integrate technical material with design, this lecture/lab course addresses building codes, zoning, construction documentation and delivery, digital fabrication, and the impact of energy, sustainability, and environmental forces on building construction, comparing general principles of light frame and heavy construction materials, components, and systems. Students learn how to build virtually and physically, understanding the roles design and construction professionals play on integrated teams.",4 hours.
2019,Strategies of Arch Design,Fall,118,2.82796610169492,273,ARCH,"Melgarejo De Be, Andrea L","Focuses on understanding architecture as holistic synthesis of principles, technology and form. Content is arranged in six areas: Research and Analysis, Typology Analysis, Street Analysis, Block Analysis, Neighborhood Analysis, and Development and Presentation. Students work both on individual assignments and in teams on design projects. Emphasis on combining graphic and modeling skills with analytical skills. Exercises require demonstration of skills and concepts introduced in earlier design and technology courses.",3 hours.
2019,"Environ, Arch & Global Health",Fall,70,3.34328571428571,321,ARCH,"Bollo, Christina S","This course surveys current research at the intersection of the built environment, health, and well-being. It emphasizes relationships among people and multiple scales of the environments they inhabit and the health and well-being consequences of these relationships. It comparatively examines these relationships within a broad range of Western and Non-Western cultures and contexts by introducing significant historical and contemporary theories, data of relevance, research processes, and applications in environmental design and planning processes. To improve person-environment fit, the roles of social groups, institutions, and organizations in the person-environment-health/well-being nexus within various cultural and geographic contexts are examined and compared.",3 hours.
2019,Special Topics in Spanish Arch,Fall,40,3.343,409,ARCH,"Marin Vega, Celia",Explores aspects of the architecture and urban design of Spain from antiquity until the present. 3 undergraduate hours. 3 graduate hours. May be repeated to a maximum of 6 hours. Prerequisite: ARCH 210.,3 hours.
2019,Modern & Contemp Architecture,Fall,29,3.10379310344828,417,ARCH,"Johnson, Tait R","This course surveys the comparative history of world architecture and urbanism from c1900 to the present, including Modernist, postmodernist and contemporary architectures. Themes include the rise of new typologies, materials and techniques; the centrality of utopian thought, both built and imagined; architecture�s role in forging emerging national and postcolonial identities; architecture as visual communication; the rise of spectacle and the privatization of public space; adaptive reuse and emerging discourses of sustainability. 3 undergraduate hours. 3 graduate hours. Prerequisite: ARCH 210 or ARTH 112, or consent of instructor.",3 hours.
2019,Des of Steel & Reinf Conc Str,Fall,75,3.31586666666667,433,ARCH,"Aminmansour, Abbas","Loads and load combinations; design methods/structural safety; steel as a structural material; design of structural steel members subject to tension, compression, bending, shear, and combined forces as well as bolted and welded joints. Reinforced concrete as a structural material; transformed sections; design for bending, shear, and serviceability; design of one-way slabs and columns. 4 undergraduate hours. 4 graduate hours. Credit is not given for both ARCH 433 and ARCH 451; credit is not given for both ARCH 433 and ARCH 452. Prerequisite: ARCH 232.",4 hours.
2019,Theory & Design Steel & Timber,Fall,77,3.13,451,ARCH,"Aminmansour, Abbas","Analysis and design of steel and timber structures for buildings. Steel columns, beams, trusses, connections, roof and floor framing systems; timber beams, columns, roof and floor framing systems. 4 undergraduate hours. 4 graduate hours. Prerequisite: ARCH 352.",4 hours.
2019,Theory & Design Steel & Timber,Fall,23,3.52217391304348,451,ARCH,"Kansler, Jeffrey C","Analysis and design of steel and timber structures for buildings. Steel columns, beams, trusses, connections, roof and floor framing systems; timber beams, columns, roof and floor framing systems. 4 undergraduate hours. 4 graduate hours. Prerequisite: ARCH 352.",4 hours.
2019,Overseas Architectural Studies,Fall,40,3.41525,468,ARCH,"Lapunzina, Alejandro","This course is designed to enrich the professional development of students in a study abroad location. Students participate in thematic workshops, seminars, lectures and field trips focused on understanding and analyzing architectural and urbanistic landmarks and settings on site through both directed and independent assignments. 3 undergraduate hours. No graduate credit. May be repeated in separate terms up to 6 hours. Prerequisite: Senior standing in the School of Architecture.",3 hours.
2019,Arch Design & Exploration,Fall,24,3.34708333333333,476,ARCH,"Folch, Marc","Exploration of boundaries of architecture and the built environment. Focused exploration into specific design topics, such as issue-oriented building problems, urban design theory, intermediate building design and site planning theory, human-environment relationship theory, interdisciplinary design, and architectural design and presentation methods. 4 undergraduate hours. 4 graduate hours. Prerequisite: ARCH 475.",6 hours.
2019,Plng & Design of Struct Sys,Fall,50,2.9466,536,ARCH,"Krishnan, Sudarshan","This course addresses the selection, planning, and preliminary design of structural systems for buildings. Emphasis is on understanding structural systems and their components as part of an integrated building system. Topics covered include a review of concepts from statics and strength of materials, structural requirements of strength-stiffness-stability, structural planning considerations, gravity loads and systems, lateral loads and systems, soils and foundations, and cable-net and other facade systems. 4 graduate hours. No professional credit. Prerequisite: ARCH 232 and ARCH 433 or consent of instructor.",4 hours.
2019,Environ Control Systems II,Fall,39,3.4274358974359,537,ARCH,"Boubekri, Mohamed","This course investigates the control of thermal and luminous environments with an emphasis on active means of controls and building envelope design. Specific topics include: heating and cooling load and energy calculations; primary (boilers, chillers, etc.) and secondary (comfort delivery) mechanical systems; indoor air quality; energy, lighting, and daylighting codes and metrics; electric lighting properties, selection, design, and calculations; advanced daylighting strategies and calculations; visual comfort assessment; curtain wall and masonry systems; and rain screen principles. 4 graduate hours. No professional credit. Prerequisite: ARCH 434 or consent of instructor.",4 hours.
2019,Theories of Architecture,Fall,55,3.24272727272727,577,ARCH,"Stallmeyer, John C",Review of principles of architectural design, factors in programming architectural requirements
2019,Design Thinking,Fall,29,3.67827586206897,310,ART,"Briggs, Molly C","Introduces design literacy and promotes an understanding of the field of contemporary design. Explores design thinking as a common thread that connects all disciplines concerned with the making of things, the solving of problems, and the organization of information. Through a series of lectures, case studies, and simple design projects, this course offers an extensible framework of tools and strategies that can be applied across multiple disciplinary boundaries.",3 hours.
2019,Design Drawing,Fall,21,3.77904761904762,225,ARTD,"Raheel, Salman",Introduction to rapid drawing methods and tools used by designers. Focuses on theory and application of orthographic and perspective drawing for communication of design ideas. Additional fees may apply. See Class Schedule. May be repeated to a maximum of 6 hours. Prerequisite: Concurrent registration in ARTD 201 or ARTD 202.,3 hours.
2019,Graphic Design Toolbox,Fall,23,3.4204347826087,251,ARTD,"Jang, Wonsil",This studio introduces students to the field of graphic design in theory and practice. The course examines what graphic designers make and the methods that are employed in contemporary design practice. Emphasis is placed on the organization and visual presentation of relevant content across media and their effect within systems. Additional fees may apply. See Class Schedule.,2 hours.
2019,Industrial Design III,Fall,21,3.47761904761905,301,ARTD,"Kendall, James W","Design of user centered products for mass production; experience in the iterative problem solving processes and methods. Addresses practical constraints such as sustainability, environmental factors/ergonomics, manufacturing and materials, social and political and economic. Additional fees may apply. See Class Schedule. Prerequisite: ARTD 202.",4 hours.
2019,Industrial Design III,Fall,22,3.68318181818182,301,ARTD,"Raheel, Salman","Design of user centered products for mass production; experience in the iterative problem solving processes and methods. Addresses practical constraints such as sustainability, environmental factors/ergonomics, manufacturing and materials, social and political and economic. Additional fees may apply. See Class Schedule. Prerequisite: ARTD 202.",4 hours.
2019,Human-Centered Product Design,Fall,59,3.36186440677966,328,ARTD,"McDonagh, Deana C","Principles of human-centered design and usability applied to products, product systems, and product environments to enhance the user experience; strategies to enhance independent learning for professional development, to further research, and to acquire new skills. Additional fees may apply. See Class Schedule. Prerequisite: Junior standing in Art and Design or consent of instructor.",3 hours.
2019,Graphic Design Inquiry,Fall,44,3.53090909090909,351,ARTD,"Mercer, Lisa",A series of topical studios that touch upon the myriad practices of graphic design. Students produce and analyze form and content according to each individual topic. Media engagement varies across sections. Additional fees may apply. See Class Schedule. May be repeated up to 8 hours.,1 TO 4 hours.
2019,Graphic Design Inquiry,Fall,22,3.84863636363636,351,ARTD,"Salamanca Garci, Juan M",A series of topical studios that touch upon the myriad practices of graphic design. Students produce and analyze form and content according to each individual topic. Media engagement varies across sections. Additional fees may apply. See Class Schedule. May be repeated up to 8 hours.,1 TO 4 hours.
2019,Graphic Design Inquiry,Fall,21,3.55714285714286,351,ARTD,"Elias Nieto, Fabiola M",A series of topical studios that touch upon the myriad practices of graphic design. Students produce and analyze form and content according to each individual topic. Media engagement varies across sections. Additional fees may apply. See Class Schedule. May be repeated up to 8 hours.,1 TO 4 hours.
2019,Graphic Design Practicum,Fall,59,3.63322033898305,371,ARTD,"Benson, Eric","This analytical studio prepares students for entry into the field of graphic design. Professional practice is parsed into areas of opportunity, to which students ultimately align themselves and by which they structure their preparatory endeavors. Additional fees may apply. See Class Schedule. Prerequisite: ARTD 207 and ARTD 333. For majors only.",2 hours.
2019,Product Innovation,Fall,58,3.5298275862069,426,ARTD,"Sethi, Simrun S","Presents an overview of the product development process from concept generation to design for manufacturing and project management. Emphasis on product definition, innovation, the early phases of development and the role of designer in new product development. 3 undergraduate hours. 3 graduate hours.",3 hours.
2019,Facilitating Art Experience,Fall,21,3.82619047619048,202,ARTE,"Hernandez, Catalina","In this course students will learn how individuals can facilitate the art experience for others. Through mutual exploration, research, and invention, students in this course will develop personal methods for teaching art and guiding others through experiences with art. There is a strong emphasis made in this course on how teaching practice(s) are related to art making practice(s) and therefore how teaching is a means through which meaning is made for the self and the public. Additional fees may apply. See Class Schedule.",3 hours.
2019,Contemporary Issues in Art,Fall,191,2.9269109947644,101,ARTF,"Bergmark, Jennifer L","Exposes the first year student in an interactive lecture/discussion format to contemporary issues and disciplines in the visual arts. Course requirements include attendance of course lectures, field trips, visiting artist presentations, keeping of a journal and the writing of a paper. Additional fees may apply. See Class Schedule.",2 hours.
2019,Design History Survey,Fall,142,3.31732394366197,211,ARTH,"Weissman, Terri","The historical, social and cultural context of design concentrating on manufactured products, communication, media and design from the Industrial Revolution to the present. Lectures, seminars and individual research projects.",3 hours.
2019,Art Since 1940,Fall,35,3.67628571428571,242,ARTH,"Romberg, Kristin","The scope of this course begins amidst the devastation and geopolitical shifts that followed World War II and ends with the effects of globalization in the 1990s and 2000s. We will ask the same questions that faced artists and critics in between: Should art focus on its own material processes or open its borders to historical flux? Is it art's job to create the cultural myths that bind society together, or to deconstruct them? Who participates in modern and contemporary art, and who doesn't? What kinds of production should be considered art? How are specific formal strategies informed by the perspectives of different subject positions? What politics underwrite them? We will consider, and reconsider, the existing narratives about art during this period with a dual aim: first, to better understand the historical positions of the artists in question, and, second, to piece together a prehistory of the moment in which we currently find ourselves.",3 hours.
2019,American Art,Fall,30,3.34566666666667,250,ARTH,"Reitz, Erin E",Surveys American art and architecture from the colonial period to the present.,3 hours.
2019,Women and the Visual Arts,Fall,23,3.31826086956522,360,ARTH,"Rosenthal, Lisa","Explores the complex interconnections of women with the visual arts in Europe and North America from the classical era to the present, including the modes of artistic production and the representation of women in western society. Same as GWS 360.",3 hours.
2019,Ways of Seeing in Edo Japan,Fall,37,3.57756756756757,402,ARTH,"Burkus-Chasson, Anne","Focuses on modes of seeing and technologies of vision manifest in the visual arts of Edo Japan, 1615-1868. At the time, imported European instruments of seeing, such as the microscope, made possible unusual visual experiences; revivals of classical Japanese painting manipulated different ways of recreating and visualizing the past. A variety of themes, organized chronologically, will demonstrate the importance of seeing in painting and calligraphy, ceramics, woodblock prints, and architecture. Same as EALC 402. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ARTH 114, or equivalent background in Japanese history or literature. Junior standing or consent of instructor.",3 OR 4 hours.
2019,Foundations of Data Management,Fall,44,3.63659090909091,199,ASRM,"Buysse, Klara T",Covers special topics. Approved for Letter and S/U grading. May be repeated in the same term up to 12 hours or separate terms up to 12 hours.,1 TO 5 hours.
2019,Theory of Interest,Fall,72,2.50486111111111,210,ASRM,"Abdikerimova, Samal",Study of compound interest and annuities, applications to problems in finance. Prerequisite: MATH 231 or equivalent.
2019,Lin Algebra & Financial Apps,Fall,47,3.31957446808511,406,ASRM,"Chuang, Jer-Chin","Emphasizes techniques of linear algebra and introductory and advanced applications to actuarial science, finance and economics. Topics include linear equations, matrix theory, vector spaces, linear transformations, eigenvalues and eigenvectors and inner product spaces. In addition, current research topics such as modeling, data mining, and generalized linear models are explored. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both ASRM 406 (formerly MATH 410) and any of MATH 125, MATH 225, MATH 415 or MATH 416. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241; ASRM 210 (formerly MATH 210) or FIN 221; or consent of instructor.",3 OR 4 hours.
2019,Investments and Fin Markets,Fall,55,3.04254545454545,410,ASRM,"Hinkkanen, Aimo H","Theoretical foundation in financial models and their applications to insurance and other financial risks. Topics include derivative markets, no arbitrage pricing of financial derivatives, interest rate models, dynamic hedging and other risk management techniques. 3 undergraduate hours. 4 graduate hours. Prerequisite: Credit or concurrent registration in ASRM 402 or STAT 410.",3 OR 4 hours.
2019,Loss Models,Fall,46,3.30478260869565,461,ASRM,"Cole, Paa Kow","Foundation in the actuarial modeling process; construction, selection and validation of empirical models and parametric models. Also covers survival, severity, frequency and aggregate loss models; statistical methods to estimate model parameters. 3 undergraduate hours. No graduate credit. Credit is not given for ASRM 461 (formerly MATH 478) and ASRM 561 (formerly MATH 568). Prerequisite: ASRM 401 (formerly MATH 408), MATH 461 or MATH 463; credit or concurrent registration in ASRM 402 (formerly MATH 409) or MATH 464.",3 hours.
2019,Life Contingencies I,Fall,92,3.50032608695652,471,ASRM,"Cole, Paa Kow","Distribution of the time-to-death random variable for a single life, and its implications for evaluations of insurance and annuity functions, net premiums, and reserves. 4 undergraduate hours. 4 graduate hours. Prerequisite: ASRM 401 (formerly MATH 408) and ASRM 210 (formerly MATH 210).",4 hours.
2019,Introduction to Astronomy,Fall,608,3.21325657894737,100,ASTR,"Winans, Amanda","Introduces the student to the basic concepts of modern astronomy. Covers topics including the night sky; the solar system and its origin; the nature and evolution of stars; stellar remnants, including white dwarfs, neutron stars, and black holes; extrasolar planetary systems; galaxies and quasars; dark matter and dark energy; the Big Bang and the fate of the universe; and life in the universe. Credit is not given for ASTR 100 if credit in any of ASTR 121, ASTR 122, ASTR 210, or equivalent has been earned. Students with credit in PHYS 211 are encouraged to take ASTR 210.",3 hours.
2019,Solar System and Worlds Beyond,Fall,143,3.25902097902098,121,ASTR,"Winans, Amanda","Introductory survey of the Solar System; structure and motions of the Earth and Moon; planetary motions; natures and characteristics of the planets and smaller solar system bodies; planetary moons and rings; meteors, meteoroids, and meteorites; properties of the Sun; origin and evolution of the Solar System; discovery of extrasolar planetary systems; architecture of extrasolar planetary systems and comparison to our solar system; habitable extrasolar planets. Emphasis will be placed on problem-solving and scientific methods. Credit is not given for ASTR 121 if credit in either ASTR 100 or ASTR 210 has been earned. Students with credit in PHYS 211 are encouraged to take ASTR 210.",3 hours.
2019,Stars and Galaxies,Fall,175,3.19222857142857,122,ASTR,"Dunne, Bryan C","Introduction to celestial objects and phenomena beyond the Solar System, and their governing basic physical principles; galaxies, quasars, and structure of the universe; dark matter and dark energy; the Big Bang and the fate of the universe; the Milky Way; the interstellar medium and the birth of stars; stellar distances, motions, radiation, structure, evolution, and remnants, including neutron stars and black holes. Emphasis will be placed on problem-solving and scientific methods. Credit is not given for ASTR 122 if credit in either ASTR 100 or ASTR 210 has been earned. Students with credit in PHYS 211 are encouraged to take ASTR 210.",3 hours.
2019,Killer Skies: Astro-Disasters,Fall,94,3.42595744680851,150,ASTR,"Dunne, Bryan C","Exploration of the most dangerous topics in the Universe, such as meteors, supernovae, gamma-ray bursts, magnetars, rogue black holes, colliding galaxies, quasars, and the end of the Universe, to name just a few.",3 hours.
2019,Introduction to Astrophysics,Fall,61,3.01622950819672,210,ASTR,"Kemball, Athol J","Survey of modern astronomy for students with background in physics. Topics include: the solar system; nature and evolution of stars; white dwarfs, neutron stars, and black holes; galaxies, quasars and dark matter; large scale structure of the universe; the Big Bang; and Inflation. Emphasis will be on the physical principles underlying the astronomical phenomena. Prerequisite: PHYS 211.",3 hours.
2019,"Big Bang,Black Holes,Universe",Fall,40,3.61675,350,ASTR,"Liu, Xin","Studies the origin, evolution, and eventual fate of the universe, and the scientific tools used to study these issues. Topics include aspects of special and general relativity; curved spacetime; the Big Bang; inflation; primordial element synthesis; the cosmic microwave background; dark matter and the formation of galaxies; observational evidence for dark matter, dark energy, and black holes. Credit is not given for ASTR 350 if credit in ASTR 406 has been earned. Prerequisite: ASTR 100, or ASTR 121, or ASTR 122, or ASTR 210, or consent of instructor.",3 hours.
2019,Stellar Astrophysics,Fall,59,3.57694915254237,404,ASTR,"Fields, Brian D","Introduction to astrophysical problems, with emphasis on underlying physical principles; includes the nature of stars, equations of state, stellar energy generation, stellar structure and evolution, astrophysical neutrinos, binary stars, white dwarfs, neutron stars and pulsars, and novae and supernovae. 3 undergraduate hours. 3 graduate hours. Prerequisite: PHYS 212; or consent of instructor. Recommended: ASTR 210, PHYS 213, PHYS 214.",3 hours.
2019,Galaxies and the Universe,Fall,31,2.77354838709677,406,ASTR,"Shen, Yue","Nature of the Milky Way galaxy: stellar statistics and distributions, stellar populations, spiral structure, the nucleus and halo. Nature of ordinary galaxies; galaxies in our Local Group, structure of voids and superclusters. Nature of peculiar objects: Seyfert galaxies, starburst galaxies, and quasars. Elementary aspects of physical cosmology. 3 undergraduate hours. 3 graduate hours. Prerequisite: PHYS 212; or consent of instructor. Recommended: ASTR 210, PHYS 213, PHYS 214.",3 hours.
2019,Introduction to Meteorology,Fall,135,3.32133333333333,100,ATMS,"Frame, Jeffrey","Introduces the student to the basic concepts and principles of meteorology via the interpretation of weather maps and charts; uses current weather information to illustrate key concepts, emphasizes the physical atmospheric processes responsible for weather. By the end of the class students will be able to interpret and make basic weather forecasts as well as be able to explain basic atmospheric phenomena. Same as GEOG 100.",3 hours.
2019,Severe and Hazardous Weather,Fall,528,3.15316287878788,120,ATMS,"Choate, Jessica J","Most extreme manifestations of weather and climate are analyzed in terms of their physical basis and their historical, economic and human consequences. Emphasis is placed on the interplay between technological advances, the evolution of meteorology as a science, and the impacts of extreme weather (winter storms, floods, severe thunderstorms, hurricanes, El Nino). Technological advances include satellites, weather radars and profilers, and computer models used for weather prediction. Same as ESE 120.",3 hours.
2019,Severe and Hazardous Weather,Fall,90,3.11111111111111,120,ATMS,"Hence, Deanna","Most extreme manifestations of weather and climate are analyzed in terms of their physical basis and their historical, economic and human consequences. Emphasis is placed on the interplay between technological advances, the evolution of meteorology as a science, and the impacts of extreme weather (winter storms, floods, severe thunderstorms, hurricanes, El Nino). Technological advances include satellites, weather radars and profilers, and computer models used for weather prediction. Same as ESE 120.",3 hours.
2019,Climate and Global Change,Fall,94,3.2631914893617,140,ATMS,"Nesbitt, Anna","Introduces climate change and its interactions with the global environment; surveys the physical, chemical, biological and social factors contributing to global change; includes topics such as greenhouse warming, acid rain, ozone depletion, distinguishes anthropogenic influences and natural variability of the earth system; addresses societal impacts, mitigation strategies, policy options and other human responses to global change. Same as ESE 140.",3 hours.
2019,General Physical Meteorology,Fall,22,3.37954545454545,201,ATMS,"Choate, Jessica J","Introduction to physical processes in the atmosphere, focusing on those relevant to weather and storms. Emphasizes quantitative problem solving. Topics include atmospheric structure, atmospheric thermodynamics, clouds, synoptic meteorology, weather forecasting, and storms. For students in atmospheric sciences, physics, mathematics, engineering, and other physical and natural sciences. Prerequisite: MATH 220 or MATH 221; credit or concurrent registration in MATH 231 and PHYS 211.",3 hours.
2019,Atmospheric Thermodynamics,Fall,26,3.46192307692308,301,ATMS,"Jewett, Brian F","Introduction to fundamental thermodynamic processes that occur in Earth's atmosphere. Defines, describes, and derives various thermodynamic concepts including (1) the conservation of energy, (2) laws of thermodynamics, (3) kinetic theory, (4) phase transitions of water, and (5) thermodynamic processes of the atmosphere. Applies thermodynamic concepts to atmospheric structure and stability, water phase transformations, and energy and mass transport within the atmosphere. Prerequisite: ATMS 201, MATH 241, and PHYS 211.",3 hours.
2019,Atmospheric Dynamics I,Fall,24,2.68208333333333,302,ATMS,"Wang, Zhuo","Introduction to fundamental dynamical processes in the atmosphere through a descriptive and quantitative analysis of dynamical meteorology at the synoptic and global scale. Covers basic laws of fluid mechanics as applied to the atmospheric sciences, vorticity and circulation in 2-D and 3-D flows, boundary layer dynamics and friction, basic concepts of geophysical waves, and baroclinic instability. These topics will be covered both descriptively and mathematically with emphasis on computer representation of the fundamental processes governing atmospheric motion and application of theory to real-world examples. Same as PHYS 329. Prerequisite: ATMS 201, MATH 241 and PHYS 211.",3 hours.
2019,Synoptic-Dynamic Wea Analysis,Fall,25,2.8272,303,ATMS,"Frame, Jeffrey","Conceptualizes the structure and dynamics of the atmosphere through interpretation and analysis of weather charts, time and cross sections, soundings, and forecast products. Students develop case studies of weather system structure, and participate in discussions of weather processes as depicted by weather maps. Depiction of atmospheric kinematic and dynamic processes on weather charts is emphasized. Students learn conceptual models of the structure of mid-latitude cyclones and convective weather systems, including cyclogenesis, frontogenesis, the process of storm intensification, occlusion and frontolysis. Prerequisite: ATMS 201 and credit or concurrent registration in MATH 241.",4 hours.
2019,Soc Impacts Weather & Climate,Fall,32,3.364375,322,ATMS,"Pettijohn, Justin C","Examines the interconnectedness of weather, climate and society. Focus is on the complex relationship between weather, climate and society from both a physical and social perspective with an examination of the role of sustainability in both impacts and future mitigation. Discussions focused on the physical principles driving the weather and climate and how they interact with all aspects of society. Same as ENSU 301.",3 hours.
2019,Earth Systems Modeling,Fall,29,3.62103448275862,421,ATMS,"Nesbitt, Anna","Introduction to systems modeling with applications to the earth and environmental sciences. Basic systems concepts and systems thinking in the contexts of hydrological, climatic, geochemical, and other environmentally relevant systems. Students identify key processes and relationships in systems, represent these elements quantitatively in models, test the models, use them to predict system behavior, and assess the validity of the predictions. No special mathematical or computing background is required. Same as ESE 421, GEOG 421, GEOL 481, and NRES 422. 4 undergraduate hours. 4 graduate hours. Prerequisite: Junior, senior, or graduate standing in a natural science, geography, natural resources and environmental studies, or engineering.",4 hours.
2019,Business in Action,Fall,31,3.83838709677419,199,BADM,"Bednar, Michael K",May be repeated.,1 TO 5 hours.
2019,Business Analytics I,Fall,617,3.45779578606159,210,BADM,"Larson, Eric","An introduction to basic knowledge of statistics, distributions, and linear regressions in a business setting Students will be able to perform and understand the use of basic statistical methods in generating inferences and modeling including hypothesis testing and multivariate regression. The course will introduce the concepts of a data life cycle, data visualization, and data summarization. Students will learn how to identify, describe and frame business opportunities through evidence-based storytelling and hands-on learning using spreadsheets and data visualization tools. Prerequisite: Sophomore standing.",3 hours.
2019,Technology & Mgmt Seminar,Fall,57,3.95912280701754,261,BADM,"Harrison, Ilalee","Current topics in technology and management presented by senior executives from a wide range of industries. Executives discuss challenges they confront and approaches taken in execution of their respective businesses. Format encourages dialogue and discussions between executives and students. Same as ENG 261. Credit is not given toward technical electives in the College of Engineering nor business electives in the College of Business, nor toward the T&M Minor.",1 hours.
2019,Operations Management,Fall,42,3.51595238095238,275,BADM,"Anand, Gopesh J","Operations Management is about developing, producing, and delivering goods and services that meet and exceed customer expectations. In this course, students will be introduced to decision making frameworks and techniques for effectively and efficiently managing operations through coordinated efforts across different organizations in a supply chain and across multiple areas within an organization. These multiple areas could be consumer analytics, research and development, finance, engineering, marketing, human resource management, sourcing, information systems, logistics, and accounting.",3 hours.
2019,The Legal Environment of Bus,Fall,213,3.3362441314554,300,BADM,"Wright, Margaret","Introduction to law and the legal system, litigation, contracts, business organizations, intellectual property, employment law and governmental regulation of business.",3 hours.
2019,The Legal Environment of Bus,Fall,259,3.21911196911197,300,BADM,"Fricke, Michael R","Introduction to law and the legal system, litigation, contracts, business organizations, intellectual property, employment law and governmental regulation of business.",3 hours.
2019,Mgmt and Organizational Beh,Fall,378,3.28507936507936,310,BADM,"Love, E G","General analysis of management and organizational behavior from a systems point of view, including classical organizational theory and management, organizational behavior, and management science; environmental forces; planning, organizing, and control processes; motivation, incentives, leadership, communication, and interpersonal relations; and discussion of production and decision-making and mathematical models.",3 hours.
2019,Leading Individuals and Teams,Fall,64,3.93265625,311,BADM,"Goncalo, Jack",Understanding the behavior of employees in work organizations, particular attention to the motivation of individuals to join and perform in organizations and to employee satisfaction with elements of the work environment
